Id,PID,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,MasVnrArea,ExterQual,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,CentralAir,GrLivArea,BsmtFullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageCars,WoodDeckSF,ScreenPorch,GarageType_2Types,GarageType_Attchd,BsmtLivArea,MasVnrType_BrkFace,MSZoning_FV,LotConfig_CulDSac,LandContour_HLS,Heating_GasA,Condition,HouseStyle_1Story,RoofStyle_Hip,SaleType_COD,SaleType_New,SaleType_WD,Neighborhood_Blmngtn,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_Crawfor,Neighborhood_GrnHill,Neighborhood_MeadowV,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_StoneBr,MSSubClass_120,MSSubClass_150,MSSubClass_160,MSSubClass_180,RoofStyle_Othr,Foundation_Other,Exterior_BrkFace,Exterior_HdBoard,Exterior_Plywood,Exterior_WdSdng,SalePrice
1592,923203140,32.0,4500,6,5,1997,197.0,2,4,2,1,1189.0,1,1189,1.0,2,1,2,1,0,2.0,0,0,0,1,864.0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,160500
2409,528186110,48.0,6373,9,5,2006,572.0,4,4,3,1,1666.0,1,1666,1.0,2,1,3,1,1,2.0,228,0,0,1,415.0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,310090
539,531371050,67.0,10083,7,5,2003,0.0,3,3,2,1,1176.0,1,1200,1.0,2,1,3,1,0,2.0,0,0,0,1,833.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,184900
1940,535327200,70.0,13300,5,7,1956,0.0,2,3,2,1,928.0,1,928,0.0,2,1,2,1,0,1.0,261,0,0,1,377.0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,132000
588,534129370,80.0,9600,5,5,1969,128.0,2,3,2,2,1288.0,1,1336,0.0,3,1,2,1,1,2.0,312,0,0,1,700.0,1,0,0,0,1,-1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,163000
96,533210060,30.0,3215,7,5,2004,120.0,3,3,2,3,600.0,1,1200,0.0,2,1,3,1,0,2.0,0,0,0,0,280.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,155000
1187,534127210,72.0,11104,6,6,1969,0.0,2,2,2,3,1427.0,1,1427,0.0,4,1,2,1,0,2.0,0,216,0,1,828.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,183000
2154,907280090,119.3,15295,7,5,1996,254.0,3,3,2,2,860.0,1,1992,1.0,3,1,3,0,2,2.0,225,0,0,1,762.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,211000
550,531452260,70.0,9109,7,5,1994,0.0,3,3,2,1,754.0,1,1540,1.0,3,1,3,1,0,2.0,140,0,0,1,632.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,184000
811,906226100,64.0,7018,5,5,1979,0.0,2,0,0,0,0.0,1,1535,0.0,4,2,2,1,0,2.0,0,0,0,1,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,118858
124,534403410,93.7,14112,5,7,1964,86.0,2,2,2,3,1152.0,1,1152,1.0,3,1,2,1,1,2.0,227,0,0,1,1014.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5,180500
1836,533206060,80.0,3523,8,5,2006,30.0,3,3,2,1,1141.0,1,1151,1.0,2,1,3,1,0,2.0,0,0,0,1,60.0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,166000
779,905200350,88.0,15312,6,5,1960,54.0,2,2,2,3,1138.0,1,1138,0.0,3,1,2,1,1,2.0,0,140,0,1,588.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,148000
1886,534276180,74.0,7450,5,5,1956,0.0,2,2,2,1,894.0,1,1074,0.0,2,1,3,0,1,2.0,0,0,0,0,644.0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,124000
1724,528186090,60.0,7313,9,5,2005,246.0,4,4,2,1,1561.0,1,1561,1.0,2,1,4,1,1,2.0,203,0,0,1,1153.0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,277500
2450,528358030,83.0,10019,8,5,1995,397.0,3,3,2,1,1342.0,1,2726,0.0,4,1,3,1,1,3.0,307,0,0,1,527.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,350000
1013,527214030,53.0,15401,9,5,2004,296.0,4,4,2,4,1884.0,1,1884,1.0,2,1,4,1,1,3.0,214,0,0,1,1337.0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,387000
2084,905476170,58.0,9098,4,7,1920,0.0,2,2,2,2,528.0,1,605,1.0,2,1,2,1,0,0.0,0,0,0,0,348.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,86000
1184,533350120,103.0,16280,8,9,1976,0.0,4,3,4,2,1426.0,1,1671,1.0,3,1,4,1,1,2.0,280,0,0,1,1426.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,290000
728,902477130,72.0,9392,3,3,1900,0.0,2,1,2,1,245.0,0,797,0.0,2,1,2,1,0,0.0,0,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,44000
950,914474070,71.0,12209,6,5,2001,0.0,2,4,2,1,804.0,1,1961,1.0,3,1,3,1,1,2.0,125,0,0,0,690.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,215000
2524,534125210,79.0,13110,5,6,1972,144.0,2,3,2,1,1153.0,1,1193,1.0,2,1,2,1,0,2.0,140,0,0,1,962.0,1,0,0,0,1,-1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,146500
2513,533223080,60.7,2651,7,5,2000,0.0,3,3,2,1,673.0,1,1382,1.0,3,1,3,1,0,2.0,153,0,0,0,641.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,165000
2028,903427040,60.0,8520,6,7,1916,0.0,2,2,2,1,714.0,0,2526,0.0,5,1,3,1,1,1.0,88,0,0,0,714.0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,136000
2309,526303060,57.0,39384,6,6,1957,902.0,2,3,2,4,1705.0,1,1390,1.0,1,1,4,0,2,2.0,0,0,0,1,1110.0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,252000
51,528188120,36.0,2628,7,5,2003,106.0,3,3,2,1,764.0,1,1626,0.0,2,1,3,1,0,2.0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,175500
699,902106010,57.0,6406,5,6,1939,0.0,2,2,2,1,690.0,1,1558,0.0,3,1,2,1,1,2.0,0,182,0,0,421.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,150000
1881,534252110,72.0,12342,5,5,1960,0.0,2,2,2,1,978.0,1,1422,0.0,3,1,2,0,1,1.0,0,0,0,1,0.0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,139900
1345,903232090,52.0,6240,5,7,1930,0.0,2,2,2,1,1078.0,1,1573,0.0,3,1,2,1,1,2.0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,162900
166,535457010,87.0,10000,6,6,1962,261.0,2,2,2,1,1116.0,1,1116,0.0,3,1,2,1,0,2.0,0,385,0,1,0.0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,160000
781,905228050,76.5,9000,2,2,1947,0.0,2,0,0,0,0.0,0,660,0.0,2,1,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,63900
379,527354200,80.0,11088,6,5,1978,144.0,2,2,2,1,1140.0,1,1707,0.0,3,1,2,1,1,2.0,0,0,0,1,832.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,184000
2818,908102320,134.0,17755,5,4,1959,132.0,2,2,2,1,1466.0,1,1466,0.0,3,1,1,1,2,2.0,0,100,0,1,176.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.5,0.0,149900
1168,533215020,72.0,4765,9,5,2000,260.0,3,3,2,3,1614.0,1,1638,1.0,2,1,4,1,1,2.0,230,0,0,1,1027.0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,300000
1396,905226110,76.5,10532,5,3,1960,275.0,2,2,2,2,988.0,1,1721,1.0,3,1,2,0,2,2.0,50,0,0,0,988.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,145000
838,907130100,65.0,15426,6,5,1997,0.0,2,3,2,1,928.0,1,1764,1.0,3,1,3,1,0,2.0,276,0,0,1,821.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,231500
1492,908127120,63.0,13907,5,6,1940,0.0,2,2,2,1,996.0,1,996,1.0,3,1,2,1,1,0.0,144,0,0,0,290.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,108000
637,535178040,70.0,8750,5,5,1956,0.0,2,2,2,1,1202.0,1,1202,0.0,3,1,2,1,0,1.0,0,0,0,1,637.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,120000
1826,532377140,72.0,9945,5,5,1961,57.0,2,2,2,1,988.0,1,988,1.0,3,1,2,1,0,2.0,0,0,0,0,827.0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,128500
173,902106140,56.0,8960,5,6,1927,0.0,2,2,2,1,1008.0,1,1028,0.0,2,1,2,1,1,2.0,0,0,0,0,0.0,0,0,0,0,1,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,115000
715,902301080,50.0,3500,5,7,1947,0.0,2,2,2,1,720.0,1,1284,0.0,2,1,2,1,0,1.0,0,0,0,0,312.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,110000
1183,533350090,57.0,24572,9,3,1977,1050.0,3,3,2,1,994.0,1,2944,0.0,3,1,3,1,1,3.0,140,0,0,1,410.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,150000
2433,528235130,74.0,9056,8,5,2004,0.0,3,4,3,3,707.0,1,1414,0.0,3,1,3,1,1,2.0,100,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,178000
2866,909282060,70.0,12320,7,7,1932,0.0,2,2,2,1,637.0,1,1609,0.0,3,1,3,1,2,3.0,0,104,1,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,199500
2311,527105060,60.0,8238,6,5,1997,0.0,2,2,2,1,813.0,1,1525,1.0,3,1,2,1,1,2.0,421,0,0,1,700.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,183500
1551,910205010,75.0,6000,5,5,1967,0.0,1,3,2,2,624.0,1,1656,0.0,3,1,2,0,1,1.0,0,100,0,1,257.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.5,0.0,126000
1049,527454120,24.0,2529,7,6,1977,0.0,2,3,2,1,1055.0,1,1055,0.0,2,1,2,1,0,2.0,0,0,0,1,378.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.5,0.0,148500
657,535376060,60.0,10800,5,7,1939,0.0,2,2,2,1,676.0,1,1352,0.0,4,1,3,1,0,2.0,187,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,149000
414,527454130,24.0,2349,6,5,1977,0.0,2,3,2,1,855.0,1,1456,0.0,3,1,2,1,1,2.0,0,0,0,1,389.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.5,0.0,137900
1181,533250160,32.0,10846,8,5,1993,0.0,3,3,2,4,1719.0,1,1719,2.0,1,1,3,1,2,2.0,122,0,0,1,1619.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,324000
1514,909100170,67.0,5604,5,6,1925,0.0,2,2,2,1,864.0,0,864,1.0,2,1,2,1,0,0.0,0,0,0,0,468.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,98000
1040,527450110,21.0,1680,6,5,1973,359.0,2,2,2,1,483.0,1,987,0.0,2,1,2,1,0,1.0,52,0,0,0,458.0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,103400
216,905101100,54.0,6342,5,8,1875,0.0,2,2,2,1,780.0,0,1020,0.0,2,1,2,1,0,0.0,0,0,0,0,0.0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,94000
1720,528181060,34.0,4590,8,5,2006,108.0,3,3,3,2,1554.0,1,1554,0.0,2,1,3,1,1,2.0,156,0,0,1,24.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,209500
2331,527210040,60.0,18062,10,5,2006,662.0,4,4,2,4,1528.0,1,3390,0.0,5,1,4,1,1,3.0,204,0,0,0,0.0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,545224
204,903426200,60.0,12900,6,8,1912,0.0,3,2,2,1,780.0,1,1560,0.0,3,1,3,1,0,0.0,344,168,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,159900
19,527276150,140.0,19138,4,5,1951,0.0,2,2,2,1,864.0,1,864,0.0,2,1,2,1,0,2.0,0,0,0,0,120.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,141000
2438,528275080,72.0,8658,6,5,2000,0.0,2,3,2,1,982.0,1,1889,0.0,3,1,2,1,1,2.0,0,0,0,1,732.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,215000
89,532378110,93.7,6897,5,8,1962,0.0,2,2,2,1,1040.0,1,1040,1.0,3,1,2,1,0,1.0,0,0,0,0,659.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,127000
240,905452160,75.0,9525,5,7,1954,0.0,2,2,2,3,1172.0,1,1172,1.0,3,1,2,1,0,1.0,240,0,0,1,954.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,128000
105,533238045,57.0,12853,8,5,2010,0.0,3,4,-1,1,1642.0,1,1418,1.0,1,1,3,1,1,3.0,160,0,0,1,1032.0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,267916
2020,903233180,52.0,6240,6,6,1931,0.0,2,2,1,1,884.0,1,1367,0.0,3,1,2,1,1,1.0,0,120,0,0,425.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,127500
888,908128060,64.0,7301,7,5,2003,500.0,3,0,0,0,0.0,1,1922,0.0,4,1,3,1,1,2.0,0,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,198500
1019,527302050,78.0,12090,6,6,1981,210.0,2,3,2,1,1422.0,1,1422,0.0,3,1,3,1,1,2.0,276,0,0,1,816.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,175500
2132,907192040,65.2,8826,7,5,2000,144.0,3,3,2,1,985.0,1,1842,1.0,3,1,3,1,1,2.0,193,0,0,1,841.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,217500
203,903426180,57.0,8094,4,5,1915,0.0,2,2,2,1,888.0,1,1962,0.0,4,1,2,1,1,2.0,160,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,149500
420,527455280,65.2,10710,5,7,1966,165.0,3,2,2,1,864.0,1,1120,0.0,3,1,2,1,1,2.0,0,0,0,1,644.0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,148800
2333,527212030,85.0,16056,9,5,2005,208.0,3,4,2,3,1992.0,1,2868,0.0,4,1,4,1,1,3.0,214,0,0,0,240.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,556581
632,535152230,70.0,8400,6,3,1957,0.0,2,2,2,1,1478.0,1,1478,1.0,3,1,2,1,2,2.0,114,216,0,1,850.0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,156500
2800,907285100,90.0,11250,7,5,1995,0.0,3,3,3,3,930.0,1,1995,1.0,4,1,3,1,1,2.0,275,0,0,1,685.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,237000
1885,534276160,70.0,7535,5,7,1958,0.0,2,2,2,1,912.0,1,912,0.0,2,1,2,1,0,1.0,12,0,0,1,390.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,120000
1734,528221050,88.0,12216,6,5,2005,0.0,2,3,2,3,1326.0,1,1326,1.0,3,1,3,1,0,2.0,120,0,0,1,918.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,203000
2327,527182020,30.0,3701,8,5,1987,0.0,2,3,2,1,1191.0,1,1204,0.0,2,1,2,1,0,2.0,120,0,0,1,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,1.0,0.0,0.0,130000
1282,535476370,80.0,9760,6,6,1964,360.0,2,2,2,4,780.0,1,1611,1.0,4,1,2,1,0,2.0,328,189,0,1,780.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,167900
2688,903425340,60.0,9873,4,5,1970,160.0,2,2,2,3,960.0,0,960,1.0,3,1,2,1,0,2.0,0,0,0,0,789.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,129000
2581,535180070,72.0,10011,5,6,1957,64.0,2,2,2,1,1070.0,1,1236,0.0,2,1,3,0,1,1.0,0,0,0,1,360.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,134450
2067,905226050,65.2,25339,5,7,1918,0.0,2,2,2,1,816.0,1,1416,0.0,3,1,3,1,0,2.0,0,0,0,1,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,112000
2115,906403060,72.0,8883,7,5,1988,360.0,3,3,2,1,929.0,1,1873,1.0,3,1,3,1,1,2.0,108,144,0,1,929.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,207000
754,903430070,50.0,3000,5,1,1922,0.0,2,2,1,1,1040.0,0,2128,0.0,4,2,2,-2,0,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,62500
1079,528188150,36.0,2448,7,5,2003,106.0,3,3,2,1,764.0,1,1626,1.0,2,1,3,1,0,2.0,0,0,0,0,573.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,154000
2615,535404080,73.0,7100,5,7,1957,0.0,2,2,2,1,816.0,1,816,1.0,2,1,2,1,0,1.0,0,0,0,0,708.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,129900
329,923225440,36.0,2592,5,3,1976,0.0,2,3,2,1,536.0,1,1112,0.0,3,1,2,1,0,1.0,182,0,0,1,361.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,85000
1320,902401010,65.2,5700,7,7,1926,0.0,2,2,2,1,572.0,1,1111,0.0,2,1,2,1,1,1.0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,116900
416,527455060,24.0,2289,6,6,1978,0.0,2,2,2,1,855.0,1,1441,0.0,3,1,2,1,1,2.0,28,0,0,1,311.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.5,0.0,148500
284,908226130,60.0,12180,4,4,1941,0.0,2,3,2,1,672.0,0,924,1.0,2,1,1,1,0,1.0,0,0,0,0,348.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,80000
1385,905108170,57.0,7400,5,5,1984,0.0,2,3,2,3,1060.0,1,1126,1.0,2,1,2,1,0,2.0,178,0,0,1,1060.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,152000
275,908102110,68.0,8842,5,6,1954,0.0,2,1,2,1,381.0,1,992,0.0,3,1,2,1,0,1.0,60,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,155891
2024,903401070,60.0,8850,6,7,1920,0.0,2,2,2,1,768.0,1,1376,0.0,3,1,3,1,0,2.0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5,165000
68,528456160,92.0,9215,7,5,2009,0.0,3,3,2,1,1218.0,1,1218,0.0,2,1,3,1,0,2.0,0,0,0,1,0.0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,204500
1910,534479140,79.0,9480,5,7,1942,224.0,2,2,2,1,728.0,1,1644,0.0,3,1,3,1,2,1.0,168,0,0,1,386.0,0,0,0,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,146500
381,527356040,82.0,11880,7,5,1978,206.0,2,3,2,1,1271.0,1,1601,0.0,3,1,2,1,1,2.0,0,0,0,1,704.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,157000
